Date,Time,State,Group,Unit,Sales,filled_Group,standard_sales,scaled_sales,Week,Month,Quarter,Day
2020-10-04, Afternoon,WA,Kids,3,7500, Kids,-1.1630846303389617,0.015873015873015872,40,10,4,4
2020-10-04, Afternoon,WA,Men,10,25000, Men,-0.6205079725385382,0.12698412698412698,40,10,4,4
2020-10-04, Afternoon,WA,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,40,10,4,4
2020-10-04, Afternoon,WA,Seniors,10,25000, Seniors,-0.6205079725385382,0.12698412698412698,40,10,4,4
2020-10-04, Evening,WA,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,40,10,4,4
2020-10-04, Evening,WA,Men,8,20000, Men,-0.7755298747672306,0.09523809523809523,40,10,4,4
2020-10-04, Evening,WA,Women,9,22500, Women,-0.6980189236528843,0.1111111111111111,40,10,4,4
2020-10-04, Evening,WA,Seniors,15,37500, Seniors,-0.23295321696680696,0.20634920634920634,40,10,4,4
2020-10-04, Morning,NT,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,40,10,4,4
2020-10-04, Morning,NT,Men,5,12500, Men,-1.0080627281102692,0.047619047619047616,40,10,4,4
2020-10-04, Morning,NT,Women,8,20000, Women,-0.7755298747672306,0.09523809523809523,40,10,4,4
2020-10-04, Morning,NT,Seniors,12,30000, Seniors,-0.4654860703098457,0.15873015873015872,40,10,4,4
2020-10-04, Afternoon,NT,Kids,3,7500, Kids,-1.1630846303389617,0.015873015873015872,40,10,4,4
2020-10-04, Afternoon,NT,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,40,10,4,4
2020-10-04, Afternoon,NT,Women,7,17500, Women,-0.8530408258815768,0.07936507936507936,40,10,4,4
2020-10-04, Afternoon,NT,Seniors,13,32500, Seniors,-0.38797511919549943,0.1746031746031746,40,10,4,4
2020-10-04, Evening,NT,Kids,11,27500, Kids,-0.5429970214241919,0.14285714285714285,40,10,4,4
2020-10-04, Evening,NT,Men,7,17500, Men,-0.8530408258815768,0.07936507936507936,40,10,4,4
2020-10-04, Evening,NT,Women,7,17500, Women,-0.8530408258815768,0.07936507936507936,40,10,4,4
2020-10-04, Evening,NT,Seniors,9,22500, Seniors,-0.6980189236528843,0.1111111111111111,40,10,4,4
2020-10-04, Morning,SA,Kids,11,27500, Kids,-0.5429970214241919,0.14285714285714285,40,10,4,4
2020-10-04, Morning,SA,Men,26,65000, Men,0.6196672452910016,0.38095238095238093,40,10,4,4
2020-10-04, Morning,SA,Women,19,47500, Women,0.07709058749057798,0.2698412698412698,40,10,4,4
2020-10-04, Morning,SA,Seniors,29,72500, Seniors,0.8522000986340403,0.42857142857142855,40,10,4,4
2020-10-04, Afternoon,SA,Kids,15,37500, Kids,-0.23295321696680696,0.20634920634920634,40,10,4,4
2020-10-04, Afternoon,SA,Men,19,47500, Men,0.07709058749057798,0.2698412698412698,40,10,4,4
2020-10-04, Afternoon,SA,Women,31,77500, Women,1.0072220008627328,0.4603174603174603,40,10,4,4
2020-10-04, Afternoon,SA,Seniors,28,70000, Seniors,0.7746891475196941,0.4126984126984127,40,10,4,4
2020-10-04, Evening,SA,Kids,22,55000, Kids,0.3096234408336167,0.31746031746031744,40,10,4,4
2020-10-04, Evening,SA,Men,11,27500, Men,-0.5429970214241919,0.14285714285714285,40,10,4,4
2020-10-04, Evening,SA,Women,11,27500, Women,-0.5429970214241919,0.14285714285714285,40,10,4,4
2020-10-04, Evening,SA,Seniors,21,52500, Seniors,0.23211248971927045,0.30158730158730157,40,10,4,4
2020-10-04, Morning,VIC,Kids,37,92500, Kids,1.47228770754881,0.5555555555555556,40,10,4,4
2020-10-04, Morning,VIC,Men,27,67500, Men,0.6971781964053478,0.3968253968253968,40,10,4,4
2020-10-04, Morning,VIC,Women,33,82500, Women,1.1622439030914253,0.49206349206349204,40,10,4,4
2020-10-04, Morning,VIC,Seniors,25,62500, Seniors,0.5421562941766553,0.36507936507936506,40,10,4,4
2020-10-04, Afternoon,VIC,Kids,26,65000, Kids,0.6196672452910016,0.38095238095238093,40,10,4,4
2020-10-04, Afternoon,VIC,Men,27,67500, Men,0.6971781964053478,0.3968253968253968,40,10,4,4
2020-10-04, Afternoon,VIC,Women,26,65000, Women,0.6196672452910016,0.38095238095238093,40,10,4,4
2020-10-04, Afternoon,VIC,Seniors,36,90000, Seniors,1.394776756434464,0.5396825396825397,40,10,4,4
2020-10-04, Evening,VIC,Kids,31,77500, Kids,1.0072220008627328,0.4603174603174603,40,10,4,4
2020-10-04, Evening,VIC,Men,40,100000, Men,1.704820560891849,0.6031746031746031,40,10,4,4
2020-10-04, Evening,VIC,Women,46,115000, Women,2.1698862675779265,0.6984126984126984,40,10,4,4
2020-10-04, Evening,VIC,Seniors,34,85000, Seniors,1.2397548542057715,0.5079365079365079,40,10,4,4
2020-10-04, Morning,QLD,Kids,19,47500, Kids,0.07709058749057798,0.2698412698412698,40,10,4,4
2020-10-04, Morning,QLD,Men,14,35000, Men,-0.3104641680811532,0.19047619047619047,40,10,4,4
2020-10-04, Morning,QLD,Women,14,35000, Women,-0.3104641680811532,0.19047619047619047,40,10,4,4
2020-10-04, Morning,QLD,Seniors,20,50000, Seniors,0.1546015386049242,0.2857142857142857,40,10,4,4
2020-10-04, Afternoon,QLD,Kids,16,40000, Kids,-0.15544226585246074,0.2222222222222222,40,10,4,4
2020-10-04, Afternoon,QLD,Men,18,45000, Men,-0.00042036362376825356,0.25396825396825395,40,10,4,4
2020-10-04, Afternoon,QLD,Women,8,20000, Women,-0.7755298747672306,0.09523809523809523,40,10,4,4
2020-10-04, Afternoon,QLD,Seniors,20,50000, Seniors,0.1546015386049242,0.2857142857142857,40,10,4,4
2020-10-04, Evening,QLD,Kids,12,30000, Kids,-0.4654860703098457,0.15873015873015872,40,10,4,4
2020-10-04, Evening,QLD,Men,17,42500, Men,-0.07793131473811449,0.23809523809523808,40,10,4,4
2020-10-04, Evening,QLD,Women,16,40000, Women,-0.15544226585246074,0.2222222222222222,40,10,4,4
2020-10-04, Evening,QLD,Seniors,16,40000, Seniors,-0.15544226585246074,0.2222222222222222,40,10,4,4
2020-10-04, Morning,NSW,Kids,21,52500, Kids,0.23211248971927045,0.30158730158730157,40,10,4,4
2020-10-04, Morning,NSW,Men,39,97500, Men,1.6273096097775026,0.5873015873015873,40,10,4,4
2020-10-04, Morning,NSW,Women,34,85000, Women,1.2397548542057715,0.5079365079365079,40,10,4,4
2020-10-04, Morning,NSW,Seniors,19,47500, Seniors,0.07709058749057798,0.2698412698412698,40,10,4,4
2020-10-04, Afternoon,NSW,Kids,26,65000, Kids,0.6196672452910016,0.38095238095238093,40,10,4,4
2020-10-04, Afternoon,NSW,Men,17,42500, Men,-0.07793131473811449,0.23809523809523808,40,10,4,4
2020-10-04, Afternoon,NSW,Women,33,82500, Women,1.1622439030914253,0.49206349206349204,40,10,4,4
2020-10-04, Afternoon,NSW,Seniors,28,70000, Seniors,0.7746891475196941,0.4126984126984127,40,10,4,4
2020-10-04, Evening,NSW,Kids,32,80000, Kids,1.084732951977079,0.47619047619047616,40,10,4,4
2020-10-04, Evening,NSW,Men,20,50000, Men,0.1546015386049242,0.2857142857142857,40,10,4,4
2020-10-04, Evening,NSW,Women,35,87500, Women,1.3172658053201178,0.5238095238095238,40,10,4,4
2020-10-04, Evening,NSW,Seniors,34,85000, Seniors,1.2397548542057715,0.5079365079365079,40,10,4,4
2020-10-04, Morning,TAS,Kids,6,15000, Kids,-0.9305517769959231,0.06349206349206349,40,10,4,4
2020-10-04, Morning,TAS,Men,12,30000, Men,-0.4654860703098457,0.15873015873015872,40,10,4,4
2020-10-04, Morning,TAS,Women,7,17500, Women,-0.8530408258815768,0.07936507936507936,40,10,4,4
2020-10-04, Morning,TAS,Seniors,4,10000, Seniors,-1.0855736792246156,0.031746031746031744,40,10,4,4
2020-10-04, Afternoon,TAS,Kids,10,25000, Kids,-0.6205079725385382,0.12698412698412698,40,10,4,4
2020-10-04, Afternoon,TAS,Men,8,20000, Men,-0.7755298747672306,0.09523809523809523,40,10,4,4
2020-10-04, Afternoon,TAS,Women,11,27500, Women,-0.5429970214241919,0.14285714285714285,40,10,4,4
2020-10-04, Afternoon,TAS,Seniors,15,37500, Seniors,-0.23295321696680696,0.20634920634920634,40,10,4,4
2020-10-04, Evening,TAS,Kids,12,30000, Kids,-0.4654860703098457,0.15873015873015872,40,10,4,4
2020-10-04, Evening,TAS,Men,15,37500, Men,-0.23295321696680696,0.20634920634920634,40,10,4,4
2020-10-04, Evening,TAS,Women,11,27500, Women,-0.5429970214241919,0.14285714285714285,40,10,4,4
2020-10-04, Evening,TAS,Seniors,11,27500, Seniors,-0.5429970214241919,0.14285714285714285,40,10,4,4
2020-10-05, Morning,WA,Kids,11,27500, Kids,-0.5429970214241919,0.14285714285714285,41,10,4,5
2020-10-05, Morning,WA,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,41,10,4,5
2020-10-05, Morning,WA,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,41,10,4,5
2020-10-05, Morning,WA,Seniors,15,37500, Seniors,-0.23295321696680696,0.20634920634920634,41,10,4,5
2020-10-05, Afternoon,WA,Kids,14,35000, Kids,-0.3104641680811532,0.19047619047619047,41,10,4,5
2020-10-05, Afternoon,WA,Men,12,30000, Men,-0.4654860703098457,0.15873015873015872,41,10,4,5
2020-10-05, Afternoon,WA,Women,3,7500, Women,-1.1630846303389617,0.015873015873015872,41,10,4,5
2020-10-05, Afternoon,WA,Seniors,5,12500, Seniors,-1.0080627281102692,0.047619047619047616,41,10,4,5
2020-10-05, Evening,WA,Kids,7,17500, Kids,-0.8530408258815768,0.07936507936507936,41,10,4,5
2020-10-05, Evening,WA,Men,15,37500, Men,-0.23295321696680696,0.20634920634920634,41,10,4,5
2020-10-05, Evening,WA,Women,8,20000, Women,-0.7755298747672306,0.09523809523809523,41,10,4,5
2020-10-05, Evening,WA,Seniors,10,25000, Seniors,-0.6205079725385382,0.12698412698412698,41,10,4,5
2020-10-05, Morning,NT,Kids,15,37500, Kids,-0.23295321696680696,0.20634920634920634,41,10,4,5
2020-10-05, Morning,NT,Men,4,10000, Men,-1.0855736792246156,0.031746031746031744,41,10,4,5
2020-10-05, Morning,NT,Women,8,20000, Women,-0.7755298747672306,0.09523809523809523,41,10,4,5
2020-10-05, Morning,NT,Seniors,13,32500, Seniors,-0.38797511919549943,0.1746031746031746,41,10,4,5
2020-10-05, Afternoon,NT,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,41,10,4,5
2020-10-05, Afternoon,NT,Men,8,20000, Men,-0.7755298747672306,0.09523809523809523,41,10,4,5
2020-10-05, Afternoon,NT,Women,8,20000, Women,-0.7755298747672306,0.09523809523809523,41,10,4,5
2020-10-05, Afternoon,NT,Seniors,5,12500, Seniors,-1.0080627281102692,0.047619047619047616,41,10,4,5
2020-10-05, Evening,NT,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,41,10,4,5
2020-10-05, Evening,NT,Men,9,22500, Men,-0.6980189236528843,0.1111111111111111,41,10,4,5
2020-10-05, Evening,NT,Women,3,7500, Women,-1.1630846303389617,0.015873015873015872,41,10,4,5
2020-10-05, Evening,NT,Seniors,9,22500, Seniors,-0.6980189236528843,0.1111111111111111,41,10,4,5
2020-10-05, Morning,SA,Kids,25,62500, Kids,0.5421562941766553,0.36507936507936506,41,10,4,5
2020-10-05, Morning,SA,Men,32,80000, Men,1.084732951977079,0.47619047619047616,41,10,4,5
2020-10-05, Morning,SA,Women,17,42500, Women,-0.07793131473811449,0.23809523809523808,41,10,4,5
2020-10-05, Morning,SA,Seniors,32,80000, Seniors,1.084732951977079,0.47619047619047616,41,10,4,5
2020-10-05, Afternoon,SA,Kids,28,70000, Kids,0.7746891475196941,0.4126984126984127,41,10,4,5
2020-10-05, Afternoon,SA,Men,17,42500, Men,-0.07793131473811449,0.23809523809523808,41,10,4,5
2020-10-05, Afternoon,SA,Women,22,55000, Women,0.3096234408336167,0.31746031746031744,41,10,4,5
2020-10-05, Afternoon,SA,Seniors,34,85000, Seniors,1.2397548542057715,0.5079365079365079,41,10,4,5
2020-10-05, Evening,SA,Kids,34,85000, Kids,1.2397548542057715,0.5079365079365079,41,10,4,5
2020-10-05, Evening,SA,Men,26,65000, Men,0.6196672452910016,0.38095238095238093,41,10,4,5
2020-10-05, Evening,SA,Women,32,80000, Women,1.084732951977079,0.47619047619047616,41,10,4,5
2020-10-05, Evening,SA,Seniors,11,27500, Seniors,-0.5429970214241919,0.14285714285714285,41,10,4,5
2020-10-05, Morning,VIC,Kids,38,95000, Kids,1.5497986586631565,0.5714285714285714,41,10,4,5
2020-10-05, Morning,VIC,Men,43,107500, Men,1.9373534142348876,0.6507936507936508,41,10,4,5
2020-10-05, Morning,VIC,Women,41,102500, Women,1.782331512006195,0.6190476190476191,41,10,4,5
2020-10-05, Morning,VIC,Seniors,38,95000, Seniors,1.5497986586631565,0.5714285714285714,41,10,4,5
2020-10-05, Afternoon,VIC,Kids,34,85000, Kids,1.2397548542057715,0.5079365079365079,41,10,4,5
2020-10-05, Afternoon,VIC,Men,33,82500, Men,1.1622439030914253,0.49206349206349204,41,10,4,5
2020-10-05, Afternoon,VIC,Women,31,77500, Women,1.0072220008627328,0.4603174603174603,41,10,4,5
2020-10-05, Afternoon,VIC,Seniors,32,80000, Seniors,1.084732951977079,0.47619047619047616,41,10,4,5
2020-10-05, Evening,VIC,Kids,40,100000, Kids,1.704820560891849,0.6031746031746031,41,10,4,5
2020-10-05, Evening,VIC,Men,38,95000, Men,1.5497986586631565,0.5714285714285714,41,10,4,5
2020-10-05, Evening,VIC,Women,30,75000, Women,0.9297110497483866,0.4444444444444444,41,10,4,5
2020-10-05, Evening,VIC,Seniors,44,110000, Seniors,2.0148643653492337,0.6666666666666666,41,10,4,5
2020-10-05, Morning,QLD,Kids,7,17500, Kids,-0.8530408258815768,0.07936507936507936,41,10,4,5
2020-10-05, Morning,QLD,Men,11,27500, Men,-0.5429970214241919,0.14285714285714285,41,10,4,5
2020-10-05, Morning,QLD,Women,13,32500, Women,-0.38797511919549943,0.1746031746031746,41,10,4,5
2020-10-05, Morning,QLD,Seniors,9,22500, Seniors,-0.6980189236528843,0.1111111111111111,41,10,4,5
2020-10-05, Afternoon,QLD,Kids,12,30000, Kids,-0.4654860703098457,0.15873015873015872,41,10,4,5
2020-10-05, Afternoon,QLD,Men,18,45000, Men,-0.00042036362376825356,0.25396825396825395,41,10,4,5
2020-10-05, Afternoon,QLD,Women,9,22500, Women,-0.6980189236528843,0.1111111111111111,41,10,4,5
2020-10-05, Afternoon,QLD,Seniors,17,42500, Seniors,-0.07793131473811449,0.23809523809523808,41,10,4,5
2020-10-05, Evening,QLD,Kids,13,32500, Kids,-0.38797511919549943,0.1746031746031746,41,10,4,5
2020-10-05, Evening,QLD,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,41,10,4,5
2020-10-05, Evening,QLD,Women,9,22500, Women,-0.6980189236528843,0.1111111111111111,41,10,4,5
2020-10-05, Evening,QLD,Seniors,20,50000, Seniors,0.1546015386049242,0.2857142857142857,41,10,4,5
2020-10-05, Morning,NSW,Kids,38,95000, Kids,1.5497986586631565,0.5714285714285714,41,10,4,5
2020-10-05, Morning,NSW,Men,20,50000, Men,0.1546015386049242,0.2857142857142857,41,10,4,5
2020-10-05, Morning,NSW,Women,15,37500, Women,-0.23295321696680696,0.20634920634920634,41,10,4,5
2020-10-05, Morning,NSW,Seniors,22,55000, Seniors,0.3096234408336167,0.31746031746031744,41,10,4,5
2020-10-05, Afternoon,NSW,Kids,35,87500, Kids,1.3172658053201178,0.5238095238095238,41,10,4,5
2020-10-05, Afternoon,NSW,Men,32,80000, Men,1.084732951977079,0.47619047619047616,41,10,4,5
2020-10-05, Afternoon,NSW,Women,29,72500, Women,0.8522000986340403,0.42857142857142855,41,10,4,5
2020-10-05, Afternoon,NSW,Seniors,20,50000, Seniors,0.1546015386049242,0.2857142857142857,41,10,4,5
2020-10-05, Evening,NSW,Kids,28,70000, Kids,0.7746891475196941,0.4126984126984127,41,10,4,5
2020-10-05, Evening,NSW,Men,30,75000, Men,0.9297110497483866,0.4444444444444444,41,10,4,5
2020-10-05, Evening,NSW,Women,23,57500, Women,0.3871343919479629,0.3333333333333333,41,10,4,5
2020-10-05, Evening,NSW,Seniors,34,85000, Seniors,1.2397548542057715,0.5079365079365079,41,10,4,5
2020-10-05, Morning,TAS,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,41,10,4,5
2020-10-05, Morning,TAS,Men,14,35000, Men,-0.3104641680811532,0.19047619047619047,41,10,4,5
2020-10-05, Morning,TAS,Women,5,12500, Women,-1.0080627281102692,0.047619047619047616,41,10,4,5
2020-10-05, Morning,TAS,Seniors,11,27500, Seniors,-0.5429970214241919,0.14285714285714285,41,10,4,5
2020-10-05, Afternoon,TAS,Kids,7,17500, Kids,-0.8530408258815768,0.07936507936507936,41,10,4,5
2020-10-05, Afternoon,TAS,Men,8,20000, Men,-0.7755298747672306,0.09523809523809523,41,10,4,5
2020-10-05, Afternoon,TAS,Women,3,7500, Women,-1.1630846303389617,0.015873015873015872,41,10,4,5
2020-10-05, Afternoon,TAS,Seniors,10,25000, Seniors,-0.6205079725385382,0.12698412698412698,41,10,4,5
2020-10-05, Evening,TAS,Kids,15,37500, Kids,-0.23295321696680696,0.20634920634920634,41,10,4,5
2020-10-05, Evening,TAS,Men,12,30000, Men,-0.4654860703098457,0.15873015873015872,41,10,4,5
2020-10-05, Evening,TAS,Women,13,32500, Women,-0.38797511919549943,0.1746031746031746,41,10,4,5
2020-10-05, Evening,TAS,Seniors,4,10000, Seniors,-1.0855736792246156,0.031746031746031744,41,10,4,5
2020-10-06, Morning,WA,Kids,14,35000, Kids,-0.3104641680811532,0.19047619047619047,41,10,4,6
2020-10-06, Morning,WA,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,41,10,4,6
2020-10-06, Morning,WA,Women,10,25000, Women,-0.6205079725385382,0.12698412698412698,41,10,4,6
2020-10-06, Morning,WA,Seniors,13,32500, Seniors,-0.38797511919549943,0.1746031746031746,41,10,4,6
2020-10-06, Afternoon,WA,Kids,5,12500, Kids,-1.0080627281102692,0.047619047619047616,41,10,4,6
2020-10-06, Afternoon,WA,Men,12,30000, Men,-0.4654860703098457,0.15873015873015872,41,10,4,6
2020-10-06, Afternoon,WA,Women,15,37500, Women,-0.23295321696680696,0.20634920634920634,41,10,4,6
2020-10-06, Afternoon,WA,Seniors,8,20000, Seniors,-0.7755298747672306,0.09523809523809523,41,10,4,6
2020-10-06, Evening,WA,Kids,8,20000, Kids,-0.7755298747672306,0.09523809523809523,41,10,4,6
2020-10-06, Evening,WA,Men,14,35000, Men,-0.3104641680811532,0.19047619047619047,41,10,4,6
2020-10-06, Evening,WA,Women,4,10000, Women,-1.0855736792246156,0.031746031746031744,41,10,4,6
2020-10-06, Evening,WA,Seniors,8,20000, Seniors,-0.7755298747672306,0.09523809523809523,41,10,4,6
2020-10-06, Morning,NT,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,41,10,4,6
2020-10-06, Morning,NT,Men,11,27500, Men,-0.5429970214241919,0.14285714285714285,41,10,4,6
2020-10-06, Morning,NT,Women,3,7500, Women,-1.1630846303389617,0.015873015873015872,41,10,4,6
2020-10-06, Morning,NT,Seniors,10,25000, Seniors,-0.6205079725385382,0.12698412698412698,41,10,4,6
2020-10-06, Afternoon,NT,Kids,10,25000, Kids,-0.6205079725385382,0.12698412698412698,41,10,4,6
2020-10-06, Afternoon,NT,Men,9,22500, Men,-0.6980189236528843,0.1111111111111111,41,10,4,6
2020-10-06, Afternoon,NT,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,41,10,4,6
2020-10-06, Afternoon,NT,Seniors,15,37500, Seniors,-0.23295321696680696,0.20634920634920634,41,10,4,6
2020-10-06, Evening,NT,Kids,3,7500, Kids,-1.1630846303389617,0.015873015873015872,41,10,4,6
2020-10-06, Evening,NT,Men,9,22500, Men,-0.6980189236528843,0.1111111111111111,41,10,4,6
2020-10-06, Evening,NT,Women,3,7500, Women,-1.1630846303389617,0.015873015873015872,41,10,4,6
2020-10-06, Evening,NT,Seniors,10,25000, Seniors,-0.6205079725385382,0.12698412698412698,41,10,4,6
2020-10-06, Morning,SA,Kids,26,65000, Kids,0.6196672452910016,0.38095238095238093,41,10,4,6
2020-10-06, Morning,SA,Men,17,42500, Men,-0.07793131473811449,0.23809523809523808,41,10,4,6
2020-10-06, Morning,SA,Women,25,62500, Women,0.5421562941766553,0.36507936507936506,41,10,4,6
2020-10-06, Morning,SA,Seniors,25,62500, Seniors,0.5421562941766553,0.36507936507936506,41,10,4,6
2020-10-06, Afternoon,SA,Kids,32,80000, Kids,1.084732951977079,0.47619047619047616,41,10,4,6
2020-10-06, Afternoon,SA,Men,17,42500, Men,-0.07793131473811449,0.23809523809523808,41,10,4,6
2020-10-06, Afternoon,SA,Women,19,47500, Women,0.07709058749057798,0.2698412698412698,41,10,4,6
2020-10-06, Afternoon,SA,Seniors,26,65000, Seniors,0.6196672452910016,0.38095238095238093,41,10,4,6
2020-10-06, Evening,SA,Kids,21,52500, Kids,0.23211248971927045,0.30158730158730157,41,10,4,6
2020-10-06, Evening,SA,Men,19,47500, Men,0.07709058749057798,0.2698412698412698,41,10,4,6
2020-10-06, Evening,SA,Women,33,82500, Women,1.1622439030914253,0.49206349206349204,41,10,4,6
2020-10-06, Evening,SA,Seniors,22,55000, Seniors,0.3096234408336167,0.31746031746031744,41,10,4,6
2020-10-06, Morning,VIC,Kids,50,125000, Kids,2.4799300720353115,0.7619047619047619,41,10,4,6
2020-10-06, Morning,VIC,Men,28,70000, Men,0.7746891475196941,0.4126984126984127,41,10,4,6
2020-10-06, Morning,VIC,Women,35,87500, Women,1.3172658053201178,0.5238095238095238,41,10,4,6
2020-10-06, Morning,VIC,Seniors,37,92500, Seniors,1.47228770754881,0.5555555555555556,41,10,4,6
2020-10-06, Afternoon,VIC,Kids,41,102500, Kids,1.782331512006195,0.6190476190476191,41,10,4,6
2020-10-06, Afternoon,VIC,Men,34,85000, Men,1.2397548542057715,0.5079365079365079,41,10,4,6
2020-10-06, Afternoon,VIC,Women,48,120000, Women,2.3249081698066187,0.7301587301587301,41,10,4,6
2020-10-06, Afternoon,VIC,Seniors,49,122500, Seniors,2.402419120920965,0.746031746031746,41,10,4,6
2020-10-06, Evening,VIC,Kids,49,122500, Kids,2.402419120920965,0.746031746031746,41,10,4,6
2020-10-06, Evening,VIC,Men,46,115000, Men,2.1698862675779265,0.6984126984126984,41,10,4,6
2020-10-06, Evening,VIC,Women,25,62500, Women,0.5421562941766553,0.36507936507936506,41,10,4,6
2020-10-06, Evening,VIC,Seniors,31,77500, Seniors,1.0072220008627328,0.4603174603174603,41,10,4,6
2020-10-06, Morning,QLD,Kids,11,27500, Kids,-0.5429970214241919,0.14285714285714285,41,10,4,6
